,cell,composite,dataType,dataVersion,dateResubmitted,dateSubmitted,dateUnrestricted,dccAccession,geoSampleAccession,grant,lab,labExpId,labVersion,md5sum,objStatus,origAssembly,project,replicate,seqPlatform,size,subId,submittedDataVersion,tableName,treatment,type,view
0,A549,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-27,2012-12-27,wgEncodeEH003146,NA,Stam,UW,DS14289,Bowtie 0.12.7,681eab6b39d87ae012ce9c77ac69e3b0,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,12G,6415,NA,NA,NA,bam,Alignments
1,A549,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-27,2012-12-27,wgEncodeEH003146,NA,Stam,UW,DS14289,Bowtie 0.12.7,2c3989fd84b6bb47231b0ea9c748d835,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,7.1M,6415,NA,NA,NA,bai,Alignments
2,A549,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-27,2012-12-27,wgEncodeEH003146,GSM1014517,Stam,UW,DS14289,Hotspot-v5.2,cc42c2a82db60358786bf4ac6fd00d60,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,4.0M,6415,NA,wgEncodeUwDgfA549Hotspots,NA,broadPeak,Hotspots
3,A549,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-27,2012-12-27,wgEncodeEH003146,GSM1014517,Stam,UW,DS14289,lmax-v1.0,89aa9966f9acc9d87b73fea34e491dfd,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,2.7M,6415,NA,wgEncodeUwDgfA549Pk,NA,narrowPeak,Peaks
4,A549,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-27,2012-12-27,wgEncodeEH003146,GSM1014517,Stam,UW,DS14289,WindowDensity-bin20-win+/-75,7a5ff37a9a6d50927e8f3cd176640b8a,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,331M,6415,NA,wgEncodeUwDgfA549Raw,NA,bigWig,RawSignal
5,A549,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-27,2012-12-27,wgEncodeEH003146,GSM1014517,Stam,UW,DS14289,NA,2722fa60fa2a8313a4290f0409804b79,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,11G,6415,NA,NA,NA,fastq,RawData
6,A549,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-27,2012-12-27,wgEncodeEH003146,GSM1014517,Stam,UW,DS14289,NA,b84a7662f39f937bf31c11513a3b06a2,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,482M,6415,NA,wgEncodeUwDgfA549Sig,NA,bigWig,Signal
7,AG10803,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002441,NA,Stam,UW,DS12374,Bowtie 0.12.7,5b577bbefffc458f43f2c46bc71cf180,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,9.4G,4883,NA,NA,NA,bam,Alignments
8,AG10803,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002441,NA,Stam,UW,DS12374,Bowtie 0.12.7,7a05df809365a74f1d45a39d3d578c22,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,6.9M,4883,NA,NA,NA,bai,Alignments
9,AG10803,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002441,GSM1014527,Stam,UW,DS12374,Hotspot-v5.2,7a3315fee10f8ebd9ed661a641fec950,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,3.5M,4883,NA,wgEncodeUwDgfAg10803Hotspots,NA,broadPeak,Hotspots
10,AG10803,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002441,GSM1014527,Stam,UW,DS12374,lmax-v1.0,ab016a624439667931df809246364a02,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,2.8M,4883,NA,wgEncodeUwDgfAg10803Pk,NA,narrowPeak,Peaks
11,AG10803,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002441,GSM1014527,Stam,UW,DS12374,WindowDensity-bin20-win+/-75,a74cdf99e7a9eb35c613f906cefed5bc,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,307M,4883,NA,wgEncodeUwDgfAg10803Raw,NA,bigWig,RawSignal
12,AG10803,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002441,GSM1014527,Stam,UW,DS12374,NA,0ce185c4578a8ac4a8e6bb2f5295ac44,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,14G,4883,NA,NA,NA,fastq,RawData
13,AG10803,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002441,GSM1014527,Stam,UW,DS12374,NA,15adc5bee653dc66c579630974ec57b3,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,405M,4883,NA,wgEncodeUwDgfAg10803Sig,NA,bigWig,Signal
14,AoAF,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2011-01-07,2011-10-07,wgEncodeEH000841,NA,Stam,UW,DS13513,Bowtie 0.12.7,90cb22807595cbe3332c991a0c6d61dd,NA,hg19,wgEncode,NA,NA,12G,3191,NA,NA,NA,bam,Alignments
15,AoAF,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2011-01-07,2011-10-07,wgEncodeEH000841,NA,Stam,UW,DS13513,Bowtie 0.12.7,ee596fdad369de7953c3f48affd64fe6,NA,hg19,wgEncode,NA,NA,7.3M,3191,NA,NA,NA,bai,Alignments
16,AoAF,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2011-01-07,2011-10-07,wgEncodeEH000841,GSM849029,Stam,UW,DS13513,Hotspot-v5.1,06be60e5eeeaef1f774b31716ef615c2,NA,hg19,wgEncode,NA,NA,3.5M,3191,NA,wgEncodeUwDgfAoafHotspots,NA,broadPeak,Hotspots
17,AoAF,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2011-01-07,2011-10-07,wgEncodeEH000841,GSM849029,Stam,UW,DS13513,lmax-v1.0,a058bab388dc308784da18698f136511,NA,hg19,wgEncode,NA,NA,2.8M,3191,NA,wgEncodeUwDgfAoafPk,NA,narrowPeak,Peaks
18,AoAF,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2011-01-07,2011-10-07,wgEncodeEH000841,GSM849029,Stam,UW,DS13513,WindowDensity-bin20-win+/-75,fb042b8403617c532cabc35f0a868662,NA,hg19,wgEncode,NA,NA,357M,3191,NA,wgEncodeUwDgfAoafRaw,NA,bigWig,RawSignal
19,AoAF,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2011-01-07,2011-10-07,wgEncodeEH000841,GSM849029,Stam,UW,DS13513,NA,b1e8c3844752452610e2e1eeef4e84ae,NA,hg19,wgEncode,NA,NA,15G,3191,NA,NA,NA,fastq,RawData
20,AoAF,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2011-01-07,2011-10-07,wgEncodeEH000841,GSM849029,Stam,UW,DS13513,NA,397a419ac66207eddbf1502b2b75c9a0,NA,hg19,wgEncode,NA,NA,583M,3191,NA,wgEncodeUwDgfAoafSig,NA,bigWig,Signal
21,CD20+_RO01778,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002442,NA,Stam,UW,DS18208,Bowtie 0.12.7,c263852d93187fd68d55c71de77d2335,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,8.3G,4884,NA,NA,NA,bam,Alignments
22,CD20+_RO01778,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002442,NA,Stam,UW,DS18208,Bowtie 0.12.7,9d7fa85a3f64182e1af4984269634856,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,7.1M,4884,NA,NA,NA,bai,Alignments
23,CD20+_RO01778,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002442,GSM1014525,Stam,UW,DS18208,Hotspot-v5.2,948905cbefaf74779f27fac4bf1ccb7b,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,2.6M,4884,NA,wgEncodeUwDgfCd20ro01778Hotspots,NA,broadPeak,Hotspots
24,CD20+_RO01778,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002442,GSM1014525,Stam,UW,DS18208,lmax-v1.0,490e47950a1ba1c384e4b6923f66ec60,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,1.8M,4884,NA,wgEncodeUwDgfCd20ro01778Pk,NA,narrowPeak,Peaks
25,CD20+_RO01778,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002442,GSM1014525,Stam,UW,DS18208,WindowDensity-bin20-win+/-75,9efba09bf43bea4548343ab908b0b1f4,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,333M,4884,NA,wgEncodeUwDgfCd20ro01778Raw,NA,bigWig,RawSignal
26,CD20+_RO01778,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002442,GSM1014525,Stam,UW,DS18208,NA,26ca0202604623177c69686102e22104,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,11G,4884,NA,NA,NA,fastq,RawData
27,CD20+_RO01778,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002442,GSM1014525,Stam,UW,DS18208,NA,c1f72311dab961a3edc77ee560866c94,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,494M,4884,NA,wgEncodeUwDgfCd20ro01778Sig,NA,bigWig,Signal
28,CD4+_Naive_Wb11970640,wgEncodeUwDgf,DnaseDgf,ENCODE Jul 2012 Freeze,NA,2012-07-12,2013-04-12,wgEncodeEH003156,NA,Stam,UW,DS14108,Bowtie 0.12.7,1e185b0548ae519bec92776f9cb9989d,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,13G,7349,NA,NA,None,bam,Alignments
29,CD4+_Naive_Wb11970640,wgEncodeUwDgf,DnaseDgf,ENCODE Jul 2012 Freeze,NA,2012-07-12,2013-04-12,wgEncodeEH003156,NA,Stam,UW,DS14108,Bowtie 0.12.7,a8f66c734efdebd3956594398d7f4dfe,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,7.7M,7349,NA,NA,None,bai,Alignments
30,CD4+_Naive_Wb11970640,wgEncodeUwDgf,DnaseDgf,ENCODE Jul 2012 Freeze,NA,2012-07-12,2013-04-12,wgEncodeEH003156,GSM1014537,Stam,UW,DS14108,Hotspot-v5.2,41e8dc80aa0b2da57280293a972b94aa,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,2.6M,7349,NA,wgEncodeUwDgfCd4naivewb11970640Hotspots,None,broadPeak,Hotspots
31,CD4+_Naive_Wb11970640,wgEncodeUwDgf,DnaseDgf,ENCODE Jul 2012 Freeze,NA,2012-07-12,2013-04-12,wgEncodeEH003156,GSM1014537,Stam,UW,DS14108,lmax-v1.0,b07ae4a777961df7b8a317365391d18a,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,1.6M,7349,NA,wgEncodeUwDgfCd4naivewb11970640Pk,None,narrowPeak,Peaks
32,CD4+_Naive_Wb11970640,wgEncodeUwDgf,DnaseDgf,ENCODE Jul 2012 Freeze,NA,2012-07-12,2013-04-12,wgEncodeEH003156,GSM1014537,Stam,UW,DS14108,WindowDensity-bin20-win+/-75,0b16949e70e21794ac205298ea5e373f,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,379M,7349,NA,wgEncodeUwDgfCd4naivewb11970640Raw,None,bigWig,RawSignal
33,CD4+_Naive_Wb11970640,wgEncodeUwDgf,DnaseDgf,ENCODE Jul 2012 Freeze,NA,2012-07-12,2013-04-12,wgEncodeEH003156,GSM1014537,Stam,UW,DS14108,NA,5418b49ffd1c14a074a74e22c39b4f66,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,12G,7349,NA,NA,None,fastq,RawData
34,CD4+_Naive_Wb11970640,wgEncodeUwDgf,DnaseDgf,ENCODE Jul 2012 Freeze,NA,2012-07-12,2013-04-12,wgEncodeEH003156,GSM1014537,Stam,UW,DS14108,NA,c271927b117c197d19715e77b241d6a2,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,687M,7349,NA,wgEncodeUwDgfCd4naivewb11970640Sig,None,bigWig,Signal
35,GM06990,wgEncodeUwDgf,DnaseDgf,ENCODE June 2010 Freeze,2010-06-21,2010-01-14,2010-10-14,wgEncodeEH000479,GSM646568,Stam,UW,DS7748,Bowtie 0.12.5,5c637aea2edd639ea09d12bfa248b5c3,NA,hg18,wgEncode,NA,NA,4.4G,1682,NA,NA,NA,bam,Alignments
36,GM06990,wgEncodeUwDgf,DnaseDgf,ENCODE June 2010 Freeze,2010-06-21,2010-01-14,2010-10-14,wgEncodeEH000479,GSM646568,Stam,UW,DS7748,Bowtie 0.12.5,5539f2add4a728810e8dae4f302d307d,NA,hg18,wgEncode,NA,NA,6.3M,1682,NA,NA,NA,bai,Alignments
37,GM06990,wgEncodeUwDgf,DnaseDgf,ENCODE June 2010 Freeze,2010-06-21,2010-01-14,2010-10-14,wgEncodeEH000479,GSM646568,Stam,UW,DS7748,Hotspot-v5.1,20fccca2357de8ff1416c486784a03ce,NA,hg18,wgEncode,NA,NA,2.8M,1682,NA,wgEncodeUwDgfGm06990Hotspots,NA,broadPeak,Hotspots
38,GM06990,wgEncodeUwDgf,DnaseDgf,ENCODE June 2010 Freeze,2010-06-21,2010-01-14,2010-10-14,wgEncodeEH000479,GSM646568,Stam,UW,DS7748,lmax-v1.0,ba7ab799b6997872dbc5726aa4f0f5f8,NA,hg18,wgEncode,NA,NA,1.8M,1682,NA,wgEncodeUwDgfGm06990Pk,NA,narrowPeak,Peaks
39,GM06990,wgEncodeUwDgf,DnaseDgf,ENCODE June 2010 Freeze,2010-06-21,2010-01-14,2010-10-14,wgEncodeEH000479,GSM646568,Stam,UW,DS7748,WindowDensity-bin20-win+/-75,4fec595d8dcc9cc50ebfdcbc4f13cade,NA,hg18,wgEncode,NA,NA,264M,1682,NA,wgEncodeUwDgfGm06990Raw,NA,bigWig,RawSignal
40,GM06990,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-12-21,2011-09-21,wgEncodeEH000479,GSM646568,Stam,UW,DS7748,NA,c36aa30f98f8fd7ea2cfa19874f6a85e,NA,hg18,wgEncode,NA,NA,7.8G,3114,NA,NA,NA,fastq,RawData
41,GM06990,wgEncodeUwDgf,DnaseDgf,ENCODE June 2010 Freeze,2010-06-21,2010-01-14,2010-10-14,wgEncodeEH000479,GSM646568,Stam,UW,DS7748,NA,ee4ad5dd0e4417e9573ade5c106591ea,NA,hg18,wgEncode,NA,NA,286M,1682,NA,wgEncodeUwDgfGm06990Sig,NA,bigWig,Signal
42,GM12865,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002443,NA,Stam,UW,DS12436,Bowtie 0.12.7,0e54aef906e1e5a510a5b945944dd792,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,9.6G,4886,NA,NA,NA,bam,Alignments
43,GM12865,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002443,NA,Stam,UW,DS12436,Bowtie 0.12.7,ae7be2dbebf1be0a0ea9201c0261334f,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,7.1M,4886,NA,NA,NA,bai,Alignments
44,GM12865,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002443,GSM1014526,Stam,UW,DS12436,Hotspot-v5.2,34568dea73b44c232eb34c157f4cc351,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,3.2M,4886,NA,wgEncodeUwDgfGm12865Hotspots,NA,broadPeak,Hotspots
45,GM12865,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002443,GSM1014526,Stam,UW,DS12436,lmax-v1.0,9b91f6f4b94479831bb509f20cfe08bf,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,2.4M,4886,NA,wgEncodeUwDgfGm12865Pk,NA,narrowPeak,Peaks
46,GM12865,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002443,GSM1014526,Stam,UW,DS12436,WindowDensity-bin20-win+/-75,5891e966b245611fe2e289900b7970ad,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,337M,4886,NA,wgEncodeUwDgfGm12865Raw,NA,bigWig,RawSignal
47,GM12865,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002443,GSM1014526,Stam,UW,DS12436,NA,3a2e15f825bb10e36ac5232d151851ec,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,14G,4886,NA,NA,NA,fastq,RawData
48,GM12865,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002443,GSM1014526,Stam,UW,DS12436,NA,d1fff94241c4df7839366c6b91e80cd7,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,498M,4886,NA,wgEncodeUwDgfGm12865Sig,NA,bigWig,Signal
49,H7-hESC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-24,wgEncodeEH000834,GSM646563,Stam,UW,DS11909,Bowtie 0.12.5,235fc1b163b59cfcefd331172c6a52c5,NA,hg19,wgEncode,NA,NA,11G,2047,NA,NA,NA,bam,Alignments
50,H7-hESC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-24,wgEncodeEH000834,GSM646563,Stam,UW,DS11909,Bowtie 0.12.5,f9a38fd723e255c5e943a2d068fb9bf4,NA,hg19,wgEncode,NA,NA,7.1M,2047,NA,NA,NA,bai,Alignments
51,H7-hESC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-24,wgEncodeEH000834,GSM646563,Stam,UW,DS11909,Hotspot-v5.1,0d76b39b8bf6a223b7fb30a475ebe196,NA,hg19,wgEncode,NA,NA,6.7M,2047,NA,wgEncodeUwDgfH7esHotspots,NA,broadPeak,Hotspots
52,H7-hESC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2011-01-14,2011-10-14,wgEncodeEH000834,GSM646563,Stam,UW,DS11909,lmax-v1.0,df182a5e11303d2f97afc410d619a738,NA,hg19,wgEncode,NA,NA,5.2M,3260,V2 - Fixed bug in peak calls that artificially reduced the number of peaks,wgEncodeUwDgfH7esPkV2,NA,narrowPeak,Peaks
53,H7-hESC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-24,wgEncodeEH000834,GSM646563,Stam,UW,DS11909,WindowDensity-bin20-win+/-75,e3e6165f83122837a2992567e913b8b0,NA,hg19,wgEncode,NA,NA,345M,2047,NA,wgEncodeUwDgfH7esRaw,NA,bigWig,RawSignal
54,H7-hESC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-24,wgEncodeEH000834,GSM646563,Stam,UW,DS11909,NA,48dbad7e8c8eb6e8b1c9cc79b30ef1da,NA,hg19,wgEncode,NA,NA,15G,2047,NA,NA,NA,fastq,RawData
55,H7-hESC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-24,wgEncodeEH000834,GSM646563,Stam,UW,DS11909,NA,0e9dcaca171f48799ab0e030233d17b2,NA,hg19,wgEncode,NA,NA,553M,2047,NA,wgEncodeUwDgfH7esSig,NA,bigWig,Signal
56,HAEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-24,wgEncodeEH000835,GSM646560,Stam,UW,DS12663,Bowtie 0.12.5,8d7addb0689e9a855f3448fd52117aab,NA,hg19,wgEncode,NA,NA,9.5G,2048,NA,NA,NA,bam,Alignments
57,HAEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-24,wgEncodeEH000835,GSM646560,Stam,UW,DS12663,Bowtie 0.12.5,209e612d5cc3a03e72d0bf7353aba7d2,NA,hg19,wgEncode,NA,NA,6.9M,2048,NA,NA,NA,bai,Alignments
58,HAEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-24,wgEncodeEH000835,GSM646560,Stam,UW,DS12663,Hotspot-v5.1,594030fc6acc11608c7c6872a6bc7bdd,NA,hg19,wgEncode,NA,NA,4.1M,2048,NA,wgEncodeUwDgfHaeHotspots,NA,broadPeak,Hotspots
59,HAEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2011-01-14,2011-10-14,wgEncodeEH000835,GSM646560,Stam,UW,DS12663,lmax-v1.0,b7cc473cb7b98bae93551a14b429009a,NA,hg19,wgEncode,NA,NA,3.3M,3260,V2 - Fixed bug in peak calls that artificially reduced the number of peaks,wgEncodeUwDgfHaePkV2,NA,narrowPeak,Peaks
60,HAEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-24,wgEncodeEH000835,GSM646560,Stam,UW,DS12663,WindowDensity-bin20-win+/-75,80d134a9e071c247e574bc5e3b8d80d5,NA,hg19,wgEncode,NA,NA,322M,2048,NA,wgEncodeUwDgfHaeRaw,NA,bigWig,RawSignal
61,HAEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-24,wgEncodeEH000835,GSM646560,Stam,UW,DS12663,NA,7675407c24e52dcf41a7de3db787d43a,NA,hg19,wgEncode,NA,NA,13G,2048,NA,NA,NA,fastq,RawData
62,HAEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-24,wgEncodeEH000835,GSM646560,Stam,UW,DS12663,NA,39d4bc32000c81a93a44ba72bd2c9504,NA,hg19,wgEncode,NA,NA,448M,2048,NA,wgEncodeUwDgfHaeSig,NA,bigWig,Signal
63,HA-h,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002452,NA,Stam,UW,DS15192,Bowtie 0.12.7,c3b9f2d9af141b8c572601f9bdfc4434,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,12G,4895,NA,NA,NA,bam,Alignments
64,HA-h,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002452,NA,Stam,UW,DS15192,Bowtie 0.12.7,c0266f1c56d99ec33d88856c4c1409b3,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,7.3M,4895,NA,NA,NA,bai,Alignments
65,HA-h,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002452,GSM1014516,Stam,UW,DS15192,Hotspot-v5.2,a6d2793b5de15b4a98e5fd2601edbf15,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,4.4M,4895,NA,wgEncodeUwDgfHahHotspots,NA,broadPeak,Hotspots
66,HA-h,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002452,GSM1014516,Stam,UW,DS15192,lmax-v1.0,019777b94860e16c15d802c037ad2931,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,3.5M,4895,NA,wgEncodeUwDgfHahPk,NA,narrowPeak,Peaks
67,HA-h,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002452,GSM1014516,Stam,UW,DS15192,WindowDensity-bin20-win+/-75,18e2203504712eef0de44e516a07b273,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,360M,4895,NA,wgEncodeUwDgfHahRaw,NA,bigWig,RawSignal
68,HA-h,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002452,GSM1014516,Stam,UW,DS15192,NA,05137c06e2d30fd324a8ff7b26ec1029,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,16G,4895,NA,NA,NA,fastq,RawData
69,HA-h,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002452,GSM1014516,Stam,UW,DS15192,NA,4b262ad80329fca154ed7d2beceec053,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,668M,4895,NA,wgEncodeUwDgfHahSig,NA,bigWig,Signal
70,HA-sp,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-12-16,2012-09-15,wgEncodeEH002459,NA,Stam,UW,DS14790,Bowtie 0.12.7,e8f573441d5948f8b9b851dec8aecc04,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,8.5G,5232,NA,NA,NA,bam,Alignments
71,HA-sp,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-12-16,2012-09-15,wgEncodeEH002459,NA,Stam,UW,DS14790,Bowtie 0.12.7,2bfbbb5d52f20580f1ac917e36c9f42d,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,7.2M,5232,NA,NA,NA,bai,Alignments
72,HA-sp,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-12-16,2012-09-15,wgEncodeEH002459,GSM1014508,Stam,UW,DS14790,Hotspot-v5.2,1f0e2790d3bfb5422e7236d3cf9a77b7,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,4.0M,5232,NA,wgEncodeUwDgfHaspHotspots,NA,broadPeak,Hotspots
73,HA-sp,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-12-16,2012-09-15,wgEncodeEH002459,GSM1014508,Stam,UW,DS14790,lmax-v1.0,d17d5ec7b3a2f1ca739338b66a25ac31,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,3.0M,5232,NA,wgEncodeUwDgfHaspPk,NA,narrowPeak,Peaks
